net_id,from_id,to_id,value
2005-09-30,SE,IE,26.27
2005-09-30,SE,IN,1.28
2005-09-30,SE,IT,24.66
2005-09-30,SE,JP,10.91
2005-09-30,SE,KR,3.22
2005-09-30,SE,NL,55.61
2005-09-30,SE,PT,3.81
2005-09-30,SE,TR,2.22
2005-09-30,SE,US,374.04
2005-09-30,TR,AT,7.94
2005-09-30,TR,AU,0.1
2005-09-30,TR,BE,2.28
2005-09-30,TR,CA,0.86
2005-09-30,TR,CH,3.04
2005-09-30,TR,DE,32.34
2005-09-30,TR,ES,0.21
2005-09-30,TR,FI,0.01
2005-09-30,TR,FR,5.55
2005-09-30,TR,GB,16.93
2005-09-30,TR,GR,0.3
2005-09-30,TR,IE,6.13
2005-09-30,TR,IT,10.29
2005-09-30,TR,JP,3.46
2005-09-30,TR,NL,21.3
2005-09-30,TR,PT,0.02
2005-09-30,TR,SE,1.34
2005-09-30,TR,US,15.31
2005-09-30,US,AT,80.24
2005-09-30,US,AU,313.86
2005-09-30,US,BE,203.26
2005-09-30,US,CA,389.54
2005-09-30,US,CH,158.08
2005-09-30,US,CL,85.17
2005-09-30,US,DE,1213.12
2005-09-30,US,ES,228.76
2005-09-30,US,FI,30.89
2005-09-30,US,FR,399.25
2005-09-30,US,GB,1508.43
2005-09-30,US,GR,76.42
2005-09-30,US,IE,103.42
2005-09-30,US,IN,201.94
2005-09-30,US,IT,366.15
2005-09-30,US,JP,525.73
2005-09-30,US,KR,553.72
2005-09-30,US,NL,434.12
2005-09-30,US,PT,24.25
2005-09-30,US,SE,112.34
2005-09-30,US,TR,68.87
2005-12-31,AT,AU,18.18
2005-12-31,AT,BE,26.13
2005-12-31,AT,CA,10.89
2005-12-31,AT,CH,58.27
2005-12-31,AT,CL,2.39
2005-12-31,AT,DE,415.75
2005-12-31,AT,ES,43.69
2005-12-31,AT,FI,9.31
2005-12-31,AT,FR,79.89
2005-12-31,AT,GB,229.2
2005-12-31,AT,GR,47.67
2005-12-31,AT,IE,48.53
2005-12-31,AT,IN,7.3
2005-12-31,AT,IT,179.98
2005-12-31,AT,JP,19.38
2005-12-31,AT,KR,13.29
2005-12-31,AT,NL,93.9
2005-12-31,AT,PT,20.67
2005-12-31,AT,SE,6.72
2005-12-31,AT,TR,10.59
2005-12-31,AT,US,214.37
2005-12-31,AU,AT,9.3
2005-12-31,AU,BE,12.2
2005-12-31,AU,CA,22.57
2005-12-31,AU,CH,25.86
2005-12-31,AU,CL,1.21
2005-12-31,AU,DE,88.4
2005-12-31,AU,ES,9.41
2005-12-31,AU,FI,2.9
2005-12-31,AU,FR,50.91
2005-12-31,AU,GB,621.26
2005-12-31,AU,GR,0.87
2005-12-31,AU,IE,13.01
2005-12-31,AU,IN,4.08
2005-12-31,AU,IT,18.56
2005-12-31,AU,JP,24.63
2005-12-31,AU,KR,15.43
2005-12-31,AU,NL,62.41
2005-12-31,AU,PT,1.13
2005-12-31,AU,SE,5.75
2005-12-31,AU,TR,1.07
2005-12-31,AU,US,280.68
2005-12-31,BE,AT,60.59
2005-12-31,BE,AU,47.16
2005-12-31,BE,CA,28.48
2005-12-31,BE,CH,108.31
2005-12-31,BE,CL,2.15
2005-12-31,BE,DE,664.82
2005-12-31,BE,ES,213.64
2005-12-31,BE,FI,23.4
2005-12-31,BE,FR,749.55
2005-12-31,BE,GB,1240.49
2005-12-31,BE,GR,126.24
2005-12-31,BE,IE,351.15
2005-12-31,BE,IN,6.7
2005-12-31,BE,IT,739.85
2005-12-31,BE,JP,134.49
2005-12-31,BE,KR,16.42
2005-12-31,BE,NL,1557.22
2005-12-31,BE,PT,76.41
2005-12-31,BE,SE,24.4
2005-12-31,BE,TR,79.13
2005-12-31,BE,US,567.28
2005-12-31,CH,AT,120.43
2005-12-31,CH,CA,120.77
2005-12-31,CH,DE,991.56
2005-12-31,CH,ES,146.79
2005-12-31,CH,FR,584.16
2005-12-31,CH,GB,2420.81
2005-12-31,CH,IE,129.37
2005-12-31,CH,IT,344.97
2005-12-31,CH,US,9683.35
2005-12-31,CL,AT,0.09
2005-12-31,CL,AU,0.06
2005-12-31,CL,BE,0.01
2005-12-31,CL,CA,1.32
2005-12-31,CL,CH,0.33
2005-12-31,CL,DE,1.08
2005-12-31,CL,ES,0.51
2005-12-31,CL,FI,0.04
2005-12-31,CL,FR,1.05
2005-12-31,CL,GB,1.41
2005-12-31,CL,GR,0.06
2005-12-31,CL,IE,0.06
2005-12-31,CL,IN,0.03
2005-12-31,CL,IT,0.34
2005-12-31,CL,JP,0.07
2005-12-31,CL,KR,0.29
2005-12-31,CL,NL,0.04
2005-12-31,CL,PT,0.01
2005-12-31,CL,TR,0.05
2005-12-31,CL,US,13.11
2005-12-31,DE,AT,650.55
2005-12-31,DE,AU,336.97
2005-12-31,DE,BE,469.59
2005-12-31,DE,CA,204.99
2005-12-31,DE,CH,458.76
2005-12-31,DE,CL,24.83
2005-12-31,DE,ES,1341.83
2005-12-31,DE,FI,139.29
2005-12-31,DE,FR,1495.94
2005-12-31,DE,GB,5655.64
2005-12-31,DE,GR,318.66
2005-12-31,DE,IE,1026.53
2005-12-31,DE,IN,78.44
2005-12-31,DE,IT,1722.2
2005-12-31,DE,JP,734.47
2005-12-31,DE,KR,67.5
2005-12-31,DE,NL,1235.24
2005-12-31,DE,PT,306.74
2005-12-31,DE,SE,242.02
2005-12-31,DE,TR,89.36
2005-12-31,DE,US,5648.64
2005-12-31,ES,AT,23.57
2005-12-31,ES,AU,17.71
2005-12-31,ES,BE,117.4
2005-12-31,ES,CA,13.87
2005-12-31,ES,CH,29.37
2005-12-31,ES,CL,316.57
2005-12-31,ES,DE,565.02
2005-12-31,ES,FI,21.32
2005-12-31,ES,FR,533.88
2005-12-31,ES,GB,2657.26
2005-12-31,ES,GR,8.71
2005-12-31,ES,IE,123.66
2005-12-31,ES,IN,0.14
2005-12-31,ES,IT,302.37
2005-12-31,ES,JP,9.23
2005-12-31,ES,KR,1.59
2005-12-31,ES,NL,196.38
2005-12-31,ES,PT,522.04
2005-12-31,ES,SE,26.66
2005-12-31,ES,TR,0.8
2005-12-31,ES,US,740.93
2005-12-31,FR,AT,104.93
2005-12-31,FR,AU,289.95
2005-12-31,FR,BE,657.96
2005-12-31,FR,CA,141.58
2005-12-31,FR,CH,377.01
2005-12-31,FR,CL,15.37
2005-12-31,FR,DE,1109.95
2005-12-31,FR,ES,923.88
2005-12-31,FR,FI,43.1
2005-12-31,FR,GB,2269.86
2005-12-31,FR,GR,136.05
2005-12-31,FR,IE,290.71
2005-12-31,FR,IN,42.58
2005-12-31,FR,IT,1291.48
2005-12-31,FR,JP,1092.07
2005-12-31,FR,KR,142.62
2005-12-31,FR,NL,814.59
2005-12-31,FR,PT,152.8
2005-12-31,FR,SE,80.66
2005-12-31,FR,TR,70.65
2005-12-31,FR,US,4180.55
2005-12-31,GB,AT,103.51
2005-12-31,GB,AU,829.55
2005-12-31,GB,BE,440.89
2005-12-31,GB,CA,672.29
2005-12-31,GB,CH,367.51
2005-12-31,GB,CL,18.09
2005-12-31,GB,DE,1516.03
2005-12-31,GB,ES,771.18
2005-12-31,GB,FI,71.67
2005-12-31,GB,FR,1378.72
2005-12-31,GB,GR,78.06
2005-12-31,GB,IE,1055.13
2005-12-31,GB,IN,196.21
2005-12-31,GB,IT,628.24
2005-12-31,GB,JP,715.34
2005-12-31,GB,KR,679.89
2005-12-31,GB,NL,758.19
2005-12-31,GB,PT,166.05
2005-12-31,GB,SE,152.38
2005-12-31,GB,TR,89.57
2005-12-31,GB,US,9146.08
2005-12-31,GR,AT,14.22
2005-12-31,GR,AU,1.06
2005-12-31,GR,BE,11.74
2005-12-31,GR,CA,5.93
2005-12-31,GR,CH,6.13
2005-12-31,GR,DE,10.92
2005-12-31,GR,ES,2.79
2005-12-31,GR,FI,0.18
2005-12-31,GR,FR,7.63
2005-12-31,GR,GB,46.35
2005-12-31,GR,IE,8.82
2005-12-31,GR,IT,10.02
2005-12-31,GR,JP,0.68
2005-12-31,GR,NL,8.05
2005-12-31,GR,PT,0.23
2005-12-31,GR,SE,0.45
2005-12-31,GR,TR,5.94
2005-12-31,GR,US,13.05
2005-12-31,IT,AT,32.41
2005-12-31,IT,AU,4.87
2005-12-31,IT,BE,56.69
2005-12-31,IT,CA,6.24
2005-12-31,IT,CH,65.3
2005-12-31,IT,CL,4.8
2005-12-31,IT,DE,344.46
2005-12-31,IT,ES,126.02
2005-12-31,IT,FI,4.46
2005-12-31,IT,FR,230.53
2005-12-31,IT,GB,271.87
2005-12-31,IT,GR,31.68
2005-12-31,IT,IE,147.82
2005-12-31,IT,IN,5.75
2005-12-31,IT,JP,51.63
2005-12-31,IT,KR,9.61
2005-12-31,IT,NL,137.65
2005-12-31,IT,PT,47.26
2005-12-31,IT,SE,12.58
2005-12-31,IT,TR,19.4
2005-12-31,IT,US,308.22
2005-12-31,JP,AT,51.78
2005-12-31,JP,AU,273.14
2005-12-31,JP,BE,185.46
2005-12-31,JP,CA,314.54
2005-12-31,JP,CH,129.68
2005-12-31,JP,CL,12.07
2005-12-31,JP,DE,1062.07
2005-12-31,JP,ES,238.2
2005-12-31,JP,FI,32.8
2005-12-31,JP,FR,831.38
2005-12-31,JP,GB,900.62
2005-12-31,JP,GR,34.6
2005-12-31,JP,IE,199.87
2005-12-31,JP,IN,59.39
2005-12-31,JP,IT,353.93
2005-12-31,JP,KR,157.3
2005-12-31,JP,NL,358.02
2005-12-31,JP,PT,19.51
2005-12-31,JP,SE,88.98
2005-12-31,JP,TR,27.33
2005-12-31,JP,US,7209.22
2005-12-31,NL,AT,96.88
2005-12-31,NL,AU,436.5
2005-12-31,NL,CA,286.1
2005-12-31,NL,CH,107.94
2005-12-31,NL,DE,1930.57
2005-12-31,NL,ES,854.12
2005-12-31,NL,FI,50.69
2005-12-31,NL,FR,891.44
2005-12-31,NL,GB,2332.83
2005-12-31,NL,GR,163.77
2005-12-31,NL,IE,394.87
2005-12-31,NL,IT,739.02
2005-12-31,NL,JP,534.87
2005-12-31,NL,PT,110.74
2005-12-31,NL,SE,139.87
2005-12-31,NL,US,4505.69
2005-12-31,SE,AT,12.27
2005-12-31,SE,AU,25.02
2005-12-31,SE,BE,31.24
2005-12-31,SE,CA,11.57
2005-12-31,SE,CH,14.64
2005-12-31,SE,CL,0.11
2005-12-31,SE,DE,802.56
2005-12-31,SE,ES,25.97
2005-12-31,SE,FI,832.37
2005-12-31,SE,FR,39.3
2005-12-31,SE,GB,362.47
2005-12-31,SE,GR,4.1
2005-12-31,SE,IE,39.4
2005-12-31,SE,IN,1.43
2005-12-31,SE,IT,30.09
2005-12-31,SE,JP,15.05
2005-12-31,SE,KR,3.54
2005-12-31,SE,NL,63.55
2005-12-31,SE,PT,5.42
2005-12-31,SE,TR,2.01
2005-12-31,SE,US,367.94
2005-12-31,TR,AT,3.38
2005-12-31,TR,AU,0.1
2005-12-31,TR,BE,6.61
2005-12-31,TR,CA,0.99
2005-12-31,TR,CH,4.01
2005-12-31,TR,DE,36.24
2005-12-31,TR,ES,1.06
2005-12-31,TR,FI,0.12
2005-12-31,TR,FR,7.43
2005-12-31,TR,GB,17.86
2005-12-31,TR,GR,0.31
2005-12-31,TR,IE,6.08
2005-12-31,TR,IT,7.71
2005-12-31,TR,JP,3.43
2005-12-31,TR,NL,17.17
2005-12-31,TR,PT,0.05
2005-12-31,TR,SE,0.97
2005-12-31,TR,US,20.25
2005-12-31,US,AT,59.33
2005-12-31,US,AU,291.93
2005-12-31,US,BE,165.6
2005-12-31,US,CA,411.23
2005-12-31,US,CH,160.27
2005-12-31,US,CL,85.53
2005-12-31,US,DE,1071.02
2005-12-31,US,ES,230.22
2005-12-31,US,FI,36.7
2005-12-31,US,FR,425.88
2005-12-31,US,GB,1503.79
2005-12-31,US,GR,72.47
2005-12-31,US,IE,125.51
2005-12-31,US,IN,205.08
2005-12-31,US,IT,393.98
2005-12-31,US,JP,457.93
2005-12-31,US,KR,545.68
2005-12-31,US,NL,418.55
2005-12-31,US,PT,24.32
2005-12-31,US,SE,102.12
2005-12-31,US,TR,70.84
2006-03-31,AT,AU,18.48
2006-03-31,AT,BE,24.12
2006-03-31,AT,CA,12.46
2006-03-31,AT,CH,65.27
2006-03-31,AT,CL,1
2006-03-31,AT,DE,435.98
2006-03-31,AT,ES,54.48
2006-03-31,AT,FI,13.3
2006-03-31,AT,FR,94.72
2006-03-31,AT,GB,261.26
2006-03-31,AT,GR,53.22
2006-03-31,AT,IE,56.65
2006-03-31,AT,IN,8.66
2006-03-31,AT,IT,206.39
2006-03-31,AT,JP,13.23
2006-03-31,AT,KR,15.66
2006-03-31,AT,NL,105.97
2006-03-31,AT,PT,24.26
2006-03-31,AT,SE,9.8
2006-03-31,AT,TR,10.05
2006-03-31,AT,US,250.05
2006-03-31,AU,AT,5.64
2006-03-31,AU,BE,10.47
2006-03-31,AU,CA,15.42
2006-03-31,AU,CH,34.08
2006-03-31,AU,CL,1.49
2006-03-31,AU,DE,94.83
2006-03-31,AU,ES,8.85
2006-03-31,AU,FI,2.73
2006-03-31,AU,FR,43.24
2006-03-31,AU,GB,697.34
2006-03-31,AU,GR,0.42
2006-03-31,AU,IE,8.27
2006-03-31,AU,IN,8.32
2006-03-31,AU,IT,28.34
2006-03-31,AU,JP,19.82
2006-03-31,AU,KR,16.99
2006-03-31,AU,NL,71.83
2006-03-31,AU,PT,0.96
2006-03-31,AU,SE,1.73
2006-03-31,AU,TR,0.8
2006-03-31,AU,US,266.63
2006-03-31,BE,AT,68.55
2006-03-31,BE,AU,51.09
2006-03-31,BE,CA,36.27
2006-03-31,BE,CH,108.37
2006-03-31,BE,CL,1.46
2006-03-31,BE,DE,681.13
2006-03-31,BE,ES,266.23
2006-03-31,BE,FI,25.57
2006-03-31,BE,FR,888.57
2006-03-31,BE,GB,1253.76
2006-03-31,BE,GR,131.61
2006-03-31,BE,IE,400.62
2006-03-31,BE,IN,9.35
2006-03-31,BE,IT,788.84
2006-03-31,BE,JP,49.58
2006-03-31,BE,KR,18.73
2006-03-31,BE,NL,1683.77
2006-03-31,BE,PT,100.21
2006-03-31,BE,SE,35.84
2006-03-31,BE,TR,81.79
2006-03-31,BE,US,1179.32
2006-03-31,CH,AT,154.54
2006-03-31,CH,CA,147.67
2006-03-31,CH,DE,1128.73
2006-03-31,CH,ES,158.29
2006-03-31,CH,FR,726.47
2006-03-31,CH,GB,2511.69
2006-03-31,CH,IE,178.95
2006-03-31,CH,IT,422.68
2006-03-31,CH,US,10559.78
2006-03-31,CL,AT,0.08
2006-03-31,CL,BE,0.03
2006-03-31,CL,CA,0.65
2006-03-31,CL,CH,0.33
2006-03-31,CL,DE,0.82
2006-03-31,CL,ES,0.48
2006-03-31,CL,FI,0.03
2006-03-31,CL,FR,1.11
2006-03-31,CL,GB,1.19
2006-03-31,CL,GR,0.06
2006-03-31,CL,IE,0.06
2006-03-31,CL,IN,0.48
2006-03-31,CL,IT,0.13
2006-03-31,CL,JP,0.05
2006-03-31,CL,KR,0.54
2006-03-31,CL,NL,0.03
2006-03-31,CL,TR,0.01
2006-03-31,CL,US,12.29
2006-03-31,DE,AT,728.07
2006-03-31,DE,AU,342.03
2006-03-31,DE,BE,567.6
2006-03-31,DE,CA,228.68
2006-03-31,DE,CH,438.26
2006-03-31,DE,CL,25.26
2006-03-31,DE,ES,1690.38
2006-03-31,DE,FI,190.39
2006-03-31,DE,FR,1728.67
2006-03-31,DE,GB,7170.78
2006-03-31,DE,GR,349.13
2006-03-31,DE,IE,1001.77
2006-03-31,DE,IN,75.71
2006-03-31,DE,IT,1943.54
2006-03-31,DE,JP,715.14
2006-03-31,DE,KR,84.23
2006-03-31,DE,NL,1315.97
2006-03-31,DE,PT,310.12
2006-03-31,DE,SE,290.44
2006-03-31,DE,TR,107.21
2006-03-31,DE,US,5908.9
2006-03-31,ES,AT,24.9
2006-03-31,ES,AU,15.24
2006-03-31,ES,BE,127.7
2006-03-31,ES,CA,18.38
2006-03-31,ES,CH,47.26
2006-03-31,ES,CL,330.31
2006-03-31,ES,DE,604.89
2006-03-31,ES,FI,14.58
2006-03-31,ES,FR,547.46
2006-03-31,ES,GB,2714.77
2006-03-31,ES,GR,9.33
2006-03-31,ES,IE,130.86
2006-03-31,ES,IN,0.25
2006-03-31,ES,IT,300.35
2006-03-31,ES,JP,12.34
2006-03-31,ES,KR,1.56
2006-03-31,ES,NL,232.82
2006-03-31,ES,PT,535.73
2006-03-31,ES,SE,28.11
2006-03-31,ES,TR,2.01
2006-03-31,ES,US,772.16
2006-03-31,FR,AT,137.24
2006-03-31,FR,AU,323.9
2006-03-31,FR,BE,675.03
2006-03-31,FR,CA,165.68
2006-03-31,FR,CH,442.43
2006-03-31,FR,CL,16.53
2006-03-31,FR,DE,1317.57
2006-03-31,FR,ES,1044.97
2006-03-31,FR,FI,62.07
2006-03-31,FR,GB,2554.24
2006-03-31,FR,GR,167.58
2006-03-31,FR,IE,335.48
2006-03-31,FR,IN,53.65
2006-03-31,FR,IT,1612.27
2006-03-31,FR,JP,1010.38
2006-03-31,FR,KR,160.7
2006-03-31,FR,NL,757.1
2006-03-31,FR,PT,167.33
2006-03-31,FR,SE,107.61
2006-03-31,FR,TR,87.82
2006-03-31,FR,US,4885.38
2006-03-31,GB,AT,144.97
2006-03-31,GB,AU,926
2006-03-31,GB,BE,557.59
2006-03-31,GB,CA,719.37
2006-03-31,GB,CH,419.04
2006-03-31,GB,CL,18.91
2006-03-31,GB,DE,1655.09
2006-03-31,GB,ES,838.42
2006-03-31,GB,FI,90
2006-03-31,GB,FR,1711.17
2006-03-31,GB,GR,96.85
2006-03-31,GB,IE,1217.12
2006-03-31,GB,IN,221.37
2006-03-31,GB,IT,679.23
2006-03-31,GB,JP,748.32
2006-03-31,GB,KR,736
2006-03-31,GB,NL,980.08
2006-03-31,GB,PT,156.75
2006-03-31,GB,SE,197.96
2006-03-31,GB,TR,97.17
2006-03-31,GB,US,10247.07
2006-03-31,GR,AT,12.73
2006-03-31,GR,AU,0.38
2006-03-31,GR,BE,6.61
2006-03-31,GR,CA,0.63
2006-03-31,GR,CH,1.62
2006-03-31,GR,DE,6.86
2006-03-31,GR,ES,2.53
2006-03-31,GR,FI,0.01
2006-03-31,GR,FR,10.69
2006-03-31,GR,GB,42.67
2006-03-31,GR,IE,5.81
2006-03-31,GR,IT,7.31
2006-03-31,GR,JP,0.84
2006-03-31,GR,NL,10.16
2006-03-31,GR,PT,0.69
2006-03-31,GR,SE,2.31
2006-03-31,GR,TR,6.95
2006-03-31,GR,US,5.15
2006-03-31,IE,AT,123.3
2006-03-31,IE,AU,47.39
2006-03-31,IE,BE,64.29
2006-03-31,IE,CA,90.24
2006-03-31,IE,CH,37.34
2006-03-31,IE,DE,880.72
2006-03-31,IE,ES,250.18
2006-03-31,IE,FR,255.58
2006-03-31,IE,GB,1349.5
2006-03-31,IE,GR,117.82
2006-03-31,IE,IT,460.62
2006-03-31,IE,JP,62.43
2006-03-31,IE,NL,111.21
2006-03-31,IE,PT,75.84
2006-03-31,IE,SE,75.98
2006-03-31,IE,US,454.18
2006-03-31,IT,AT,38.21
2006-03-31,IT,AU,4.34
2006-03-31,IT,BE,57.54
2006-03-31,IT,CA,5.2
2006-03-31,IT,CH,62.8
2006-03-31,IT,CL,4.19
2006-03-31,IT,DE,314.18
2006-03-31,IT,ES,140.44
2006-03-31,IT,FI,9.78
2006-03-31,IT,FR,255.78
2006-03-31,IT,GB,300.71
2006-03-31,IT,GR,31.09
2006-03-31,IT,IE,159.88
2006-03-31,IT,IN,4.07
2006-03-31,IT,JP,26.04
2006-03-31,IT,KR,7.65
2006-03-31,IT,NL,165.58
2006-03-31,IT,PT,49.5
2006-03-31,IT,SE,11.51
2006-03-31,IT,TR,20.29
2006-03-31,IT,US,298.23
2006-03-31,JP,AT,58.91
2006-03-31,JP,AU,285.78
2006-03-31,JP,BE,160.57
2006-03-31,JP,CA,326.29
2006-03-31,JP,CH,143.23
2006-03-31,JP,CL,11.94
2006-03-31,JP,DE,1031.5
2006-03-31,JP,ES,263.33
2006-03-31,JP,FI,34.88
2006-03-31,JP,FR,860.56
2006-03-31,JP,GB,939.64
2006-03-31,JP,GR,38.36
2006-03-31,JP,IE,215.73
2006-03-31,JP,IN,70.14
2006-03-31,JP,IT,365.4
2006-03-31,JP,KR,155.94
2006-03-31,JP,NL,399.76
2006-03-31,JP,PT,18.8
2006-03-31,JP,SE,87.75
2006-03-31,JP,TR,31.69
2006-03-31,JP,US,6905.4
2006-03-31,NL,AT,116.47
2006-03-31,NL,AU,484.94
2006-03-31,NL,CA,279.55
2006-03-31,NL,CH,168.98
2006-03-31,NL,DE,2031.7
2006-03-31,NL,ES,910.92
2006-03-31,NL,FI,57.49
2006-03-31,NL,FR,993.28
2006-03-31,NL,GB,2718.38
2006-03-31,NL,GR,170.81
2006-03-31,NL,IE,337.22
2006-03-31,NL,IT,1351.93
2006-03-31,NL,JP,675.07
2006-03-31,NL,PT,134.12
2006-03-31,NL,SE,147.35
2006-03-31,NL,US,4807.57
2006-03-31,SE,AT,14.49
2006-03-31,SE,AU,40.26
2006-03-31,SE,BE,41.19
2006-03-31,SE,CA,17.61
2006-03-31,SE,CH,50.52
2006-03-31,SE,CL,0.1
2006-03-31,SE,DE,787.67
2006-03-31,SE,ES,49.67
2006-03-31,SE,FI,867.42
2006-03-31,SE,FR,70.48
2006-03-31,SE,GB,491.31
2006-03-31,SE,GR,4.54
2006-03-31,SE,IE,33.23
2006-03-31,SE,IN,1.56
2006-03-31,SE,IT,32.89
2006-03-31,SE,JP,16.93
2006-03-31,SE,KR,3.55
2006-03-31,SE,NL,87.22
2006-03-31,SE,PT,4.34
2006-03-31,SE,TR,2.28
2006-03-31,SE,US,541.42
2006-03-31,TR,AT,9.47
2006-03-31,TR,AU,0.09
2006-03-31,TR,BE,2.64
2006-03-31,TR,CA,0.15
2006-03-31,TR,CH,2.19
2006-03-31,TR,DE,31.13
2006-03-31,TR,ES,0.19
2006-03-31,TR,FI,0.01
2006-03-31,TR,FR,1.38
2006-03-31,TR,GB,11.8
2006-03-31,TR,GR,0.21
2006-03-31,TR,IE,6.07
2006-03-31,TR,IT,5.13
2006-03-31,TR,JP,2.1
2006-03-31,TR,NL,14.53
2006-03-31,TR,PT,0.07
2006-03-31,TR,SE,0.84
2006-03-31,TR,US,16.99
2006-03-31,US,AT,58.12
2006-03-31,US,AU,333.64
2006-03-31,US,BE,171.1
2006-03-31,US,CA,409.34
2006-03-31,US,CH,226.04
2006-03-31,US,CL,85.6
2006-03-31,US,DE,1000.81
2006-03-31,US,ES,248.07
2006-03-31,US,FI,28.37
2006-03-31,US,FR,546.31
2006-03-31,US,GB,2157.67
2006-03-31,US,GR,68.44
2006-03-31,US,IE,185.88
2006-03-31,US,IN,211.14
2006-03-31,US,IT,284.02
2006-03-31,US,JP,799.76
2006-03-31,US,KR,568.3
2006-03-31,US,NL,495.3
2006-03-31,US,PT,26.65
2006-03-31,US,SE,98.38
2006-03-31,US,TR,87.33
2006-06-30,AT,AU,20.36
2006-06-30,AT,BE,22.92
2006-06-30,AT,CA,13.72
2006-06-30,AT,CH,69.97
2006-06-30,AT,CL,0.84
2006-06-30,AT,DE,464.11
2006-06-30,AT,ES,58.11
2006-06-30,AT,FI,15.73
2006-06-30,AT,FR,90.8
2006-06-30,AT,GB,256.5
2006-06-30,AT,GR,56.37
2006-06-30,AT,IE,70.91
2006-06-30,AT,IN,7.99
2006-06-30,AT,IT,217.28
2006-06-30,AT,JP,18.22
2006-06-30,AT,KR,17.52
2006-06-30,AT,NL,121.6
2006-06-30,AT,PT,26.86
2006-06-30,AT,SE,10.86
2006-06-30,AT,TR,11.89
2006-06-30,AT,US,231.1
2006-06-30,AU,AT,6.59
2006-06-30,AU,BE,11.24
2006-06-30,AU,CA,29.02
2006-06-30,AU,CH,31.49
2006-06-30,AU,CL,1.44
2006-06-30,AU,DE,110.01
2006-06-30,AU,ES,7.79
2006-06-30,AU,FI,2.76
2006-06-30,AU,FR,66.06
2006-06-30,AU,GB,744.32
2006-06-30,AU,GR,0.55
2006-06-30,AU,IE,17.79
2006-06-30,AU,IN,11.48
2006-06-30,AU,IT,20.22
2006-06-30,AU,JP,18.72
2006-06-30,AU,KR,16.04
2006-06-30,AU,NL,84.13
2006-06-30,AU,PT,1.61
2006-06-30,AU,SE,3.35
2006-06-30,AU,TR,0.87
2006-06-30,AU,US,337.36
2006-06-30,BE,AT,80.62
2006-06-30,BE,AU,57.82
2006-06-30,BE,CA,43.45
2006-06-30,BE,CH,104.77
2006-06-30,BE,CL,1.57
2006-06-30,BE,DE,676.9
2006-06-30,BE,ES,303.85
2006-06-30,BE,FI,28.89
2006-06-30,BE,FR,952.29
2006-06-30,BE,GB,1206.02
2006-06-30,BE,GR,122.7
2006-06-30,BE,IE,381.18
2006-06-30,BE,IN,12.69
2006-06-30,BE,IT,851.37
2006-06-30,BE,JP,47.59
2006-06-30,BE,KR,24.43
2006-06-30,BE,NL,1860.97
2006-06-30,BE,PT,116
2006-06-30,BE,SE,22.45
2006-06-30,BE,TR,87.56
2006-06-30,BE,US,1402.15
2006-06-30,CH,AT,172
2006-06-30,CH,CA,135.86
2006-06-30,CH,DE,1186.59
2006-06-30,CH,ES,225.47
2006-06-30,CH,FR,846.43
2006-06-30,CH,GB,2863.24
2006-06-30,CH,IE,186.35
2006-06-30,CH,IT,473.93
2006-06-30,CH,US,10854.22
2006-06-30,CL,AT,0.07
2006-06-30,CL,BE,0.67
2006-06-30,CL,CA,0.53
2006-06-30,CL,CH,0.25
2006-06-30,CL,DE,0.98
2006-06-30,CL,ES,0.65
2006-06-30,CL,FI,0.01
2006-06-30,CL,FR,1.65
2006-06-30,CL,GB,0.85
2006-06-30,CL,GR,0.06
2006-06-30,CL,IN,0.33
2006-06-30,CL,IT,0.45
2006-06-30,CL,JP,0.09
2006-06-30,CL,KR,0.78
2006-06-30,CL,NL,0.08
2006-06-30,CL,US,18.06
2006-06-30,DE,AT,760.66
2006-06-30,DE,AU,399.18
2006-06-30,DE,BE,557.94
2006-06-30,DE,CA,261.8
2006-06-30,DE,CH,483.95
2006-06-30,DE,CL,25.29
2006-06-30,DE,ES,1825.32
2006-06-30,DE,FI,180.31
2006-06-30,DE,FR,1857.74
2006-06-30,DE,GB,7593.19
2006-06-30,DE,GR,359.18
2006-06-30,DE,IE,1088.66
2006-06-30,DE,IN,80.92
2006-06-30,DE,IT,1923.35
2006-06-30,DE,JP,695.94
2006-06-30,DE,KR,101.01
2006-06-30,DE,NL,1337.22
2006-06-30,DE,PT,313.55
2006-06-30,DE,SE,282.41
2006-06-30,DE,TR,125.67
2006-06-30,DE,US,5972.73
2006-06-30,ES,AT,35.6
2006-06-30,ES,AU,18.38
2006-06-30,ES,BE,115.1
2006-06-30,ES,CA,20.3
2006-06-30,ES,CH,58.79
2006-06-30,ES,CL,339.43
2006-06-30,ES,DE,440.4
2006-06-30,ES,FI,17.89
2006-06-30,ES,FR,447.4
2006-06-30,ES,GB,3030.3
2006-06-30,ES,GR,7.99
2006-06-30,ES,IE,155
2006-06-30,ES,IN,0.5
2006-06-30,ES,IT,330.57
2006-06-30,ES,JP,16.73
2006-06-30,ES,KR,2.57
2006-06-30,ES,NL,242.76
2006-06-30,ES,PT,584.43
2006-06-30,ES,SE,29.79
2006-06-30,ES,TR,2.09
2006-06-30,ES,US,889.82
2006-06-30,FR,AT,158.05
2006-06-30,FR,AU,362.97
2006-06-30,FR,BE,720.54
2006-06-30,FR,CA,171.5
2006-06-30,FR,CH,433.89
2006-06-30,FR,CL,16.12
2006-06-30,FR,DE,1345.2
2006-06-30,FR,ES,1024.21
